350 Q0 FR941206-0-00148 1 7.9822998046875 rank
350 Q0 FR940822-0-00077 2 7.951900005340576 rank
350 Q0 FR940816-2-00057 3 7.894000053405762 rank
350 Q0 FR941222-1-00060 4 7.867000102996826 rank
350 Q0 LA060889-0118 5 7.810800075531006 rank
350 Q0 FR940511-1-00084 6 7.78249979019165 rank
350 Q0 FR941222-1-00025 7 7.776100158691406 rank
350 Q0 FR941222-1-00045 8 7.762599945068359 rank
350 Q0 FR941222-1-00040 9 7.746500015258789 rank
350 Q0 FR940405-1-00096 10 7.6234002113342285 rank
350 Q0 FR941227-0-00116 11 7.589799880981445 rank
350 Q0 FR940603-2-00054 12 7.586400032043457 rank
350 Q0 LA032489-0143 13 7.561999797821045 rank
350 Q0 FR941222-1-00058 14 7.524799823760986 rank
350 Q0 LA032390-0007 15 7.5177001953125 rank
350 Q0 FR940223-2-00232 16 7.480400085449219 rank
350 Q0 FR940613-2-00062 17 7.471799850463867 rank
350 Q0 LA091690-0090 18 7.44980001449585 rank
350 Q0 LA032390-0096 19 7.438300132751465 rank
350 Q0 FR940810-0-00148 20 7.36269998550415 rank
350 Q0 FR941222-1-00062 21 7.345799922943115 rank
350 Q0 FR941222-1-00048 22 7.341899871826172 rank
350 Q0 FR940722-2-00072 23 7.331999778747559 rank
350 Q0 FR940128-1-00100 24 7.316500186920166 rank
350 Q0 FR941222-1-00069 25 7.307300090789795 rank
350 Q0 FR940303-2-00060 26 7.292900085449219 rank
350 Q0 FR940613-2-00064 27 7.219799995422363 rank
350 Q0 FBIS4-24567 28 7.20359992980957 rank
350 Q0 FR941103-2-00019 29 7.145100116729736 rank
350 Q0 FR940405-1-00097 30 7.131400108337402 rank
350 Q0 LA052590-0020 31 7.107800006866455 rank
350 Q0 LA121089-0235 32 7.106800079345703 rank
350 Q0 FR940817-2-00223 33 7.1057000160217285 rank
350 Q0 FR941227-0-00119 34 7.09689998626709 rank
350 Q0 FR940705-2-00124 35 7.079699993133545 rank
350 Q0 FR941012-0-00151 36 7.0796990394592285 rank
350 Q0 FR940928-2-00118 37 7.010200023651123 rank
350 Q0 FR940104-0-00062 38 7.007900238037109 rank
350 Q0 FT933-2678 39 7.0019001960754395 rank
350 Q0 FR940628-2-00054 40 6.992499828338623 rank
350 Q0 FR940902-2-00036 41 6.992498874664307 rank
350 Q0 FR941206-0-00144 42 6.9440999031066895 rank
350 Q0 FR940712-2-00062 43 6.939599990844727 rank
350 Q0 FR941027-2-00072 44 6.921500205993652 rank
350 Q0 FR940214-2-00041 45 6.900000095367432 rank
350 Q0 FR941102-1-00045 46 6.89769983291626 rank
350 Q0 LA062089-0066 47 6.8734002113342285 rank
350 Q0 FR941222-1-00023 48 6.8678998947143555 rank
350 Q0 FR940817-2-00222 49 6.855400085449219 rank
350 Q0 FBIS4-45649 50 6.844699859619141 rank
350 Q0 FR940822-1-00023 51 6.838699817657471 rank
350 Q0 FR940304-2-00062 52 6.835299968719482 rank
350 Q0 FR940223-0-00047 53 6.818900108337402 rank
350 Q0 FR940603-2-00050 54 6.814899921417236 rank
350 Q0 FR941206-0-00137 55 6.812399864196777 rank
350 Q0 FR941021-1-00062 56 6.806700229644775 rank
350 Q0 FR941021-1-00065 57 6.806699275970459 rank
350 Q0 FR940902-1-00048 58 6.803299903869629 rank
350 Q0 LA010889-0062 59 6.803199768066406 rank
350 Q0 FR941103-2-00020 60 6.777599811553955 rank
350 Q0 FR940524-1-00044 61 6.777499198913574 rank
350 Q0 FR941222-1-00051 62 6.7677998542785645 rank
350 Q0 FR941206-0-00151 63 6.767099857330322 rank
350 Q0 FR940214-2-00042 64 6.755000114440918 rank
350 Q0 FR940302-2-00059 65 6.754999160766602 rank
350 Q0 FR941213-2-00059 66 6.700300216674805 rank
350 Q0 FR940819-1-00009 67 6.68149995803833 rank
350 Q0 FBIS4-23022 68 6.671899795532227 rank
350 Q0 FR940725-0-00139 69 6.670899868011475 rank
350 Q0 FR941012-0-00155 70 6.66949987411499 rank
350 Q0 FR940711-2-00084 71 6.661399841308594 rank
350 Q0 LA032390-0070 72 6.651800155639648 rank
350 Q0 FR940817-2-00263 73 6.650100231170654 rank
350 Q0 FR940920-2-00045 74 6.6479997634887695 rank
350 Q0 LA092789-0107 75 6.644999980926514 rank
350 Q0 FR941005-2-00070 76 6.641900062561035 rank
350 Q0 FR941213-2-00058 77 6.631100177764893 rank
350 Q0 FR941222-1-00050 78 6.622900009155273 rank
350 Q0 FR941213-0-00036 79 6.61359977722168 rank
350 Q0 FR940725-0-00152 80 6.5980000495910645 rank
350 Q0 LA042189-0060 81 6.580999851226807 rank
