9188 Q0 580802 1 23.063499450683594 rank
9188 Q0 153660 2 15.68970012664795 rank
9188 Q0 454224 3 13.969400405883789 rank
9188 Q0 479420 4 13.583900451660156 rank
9188 Q0 377429 5 13.376500129699707 rank
9188 Q0 263784 6 13.336799621582031 rank
9188 Q0 369266 7 13.065699577331543 rank
9188 Q0 500486 8 12.775799751281738 rank
9188 Q0 367960 9 12.713500022888184 rank
9188 Q0 270992 10 12.588700294494629 rank
9188 Q0 183898 11 12.563599586486816 rank
9188 Q0 358997 12 12.455900192260742 rank
9188 Q0 29184 13 12.440799713134766 rank
9188 Q0 472663 14 12.351099967956543 rank
9188 Q0 480315 15 12.120699882507324 rank
9188 Q0 473658 16 11.802300453186035 rank
9188 Q0 161201 17 11.79010009765625 rank
9188 Q0 212157 18 11.635700225830078 rank
9188 Q0 299284 19 11.600600242614746 rank
9188 Q0 161019 20 11.590499877929688 rank
9188 Q0 539263 21 11.576299667358398 rank
9188 Q0 299690 22 11.562800407409668 rank
9188 Q0 200360 23 11.531200408935547 rank
9188 Q0 84800 24 11.51830005645752 rank
9188 Q0 97836 25 11.492600440979004 rank
9188 Q0 406920 26 11.428500175476074 rank
9188 Q0 467575 27 11.28320026397705 rank
9188 Q0 427842 28 11.263999938964844 rank
9188 Q0 110343 29 11.249099731445312 rank
9188 Q0 254230 30 11.247599601745605 rank
9188 Q0 370244 31 11.168299674987793 rank
9188 Q0 469141 32 11.121299743652344 rank
9188 Q0 416787 33 11.095800399780273 rank
9188 Q0 220486 34 10.983499526977539 rank
9188 Q0 44578 35 10.964099884033203 rank
9188 Q0 529638 36 10.946800231933594 rank
9188 Q0 207929 37 10.910799980163574 rank
9188 Q0 129070 38 10.845100402832031 rank
9188 Q0 108433 39 10.791600227355957 rank
9188 Q0 364735 40 10.778499603271484 rank
9188 Q0 54947 41 10.732000350952148 rank
9188 Q0 536120 42 10.725099563598633 rank
9188 Q0 135405 43 10.704899787902832 rank
9188 Q0 345597 44 10.642499923706055 rank
9188 Q0 393090 45 10.640700340270996 rank
9188 Q0 173967 46 10.616900444030762 rank
9188 Q0 359201 47 10.616299629211426 rank
9188 Q0 138383 48 10.611200332641602 rank
9188 Q0 201361 49 10.591899871826172 rank
9188 Q0 288679 50 10.561400413513184 rank
9188 Q0 402046 51 10.559900283813477 rank
9188 Q0 285466 52 10.558199882507324 rank
9188 Q0 130188 53 10.52910041809082 rank
9188 Q0 87261 54 10.505800247192383 rank
9188 Q0 225239 55 10.44159984588623 rank
9188 Q0 554213 56 10.361100196838379 rank
9188 Q0 205280 57 10.358099937438965 rank
9188 Q0 172703 58 10.333399772644043 rank
9188 Q0 322725 59 10.32040023803711 rank
9188 Q0 225964 60 10.269599914550781 rank
9188 Q0 387277 61 10.230299949645996 rank
9188 Q0 406711 62 10.229999542236328 rank
9188 Q0 153112 63 10.184499740600586 rank
9188 Q0 210434 64 10.183300018310547 rank
9188 Q0 106863 65 10.158699989318848 rank
9188 Q0 210149 66 10.149900436401367 rank
9188 Q0 230997 67 10.124699592590332 rank
9188 Q0 253971 68 10.110699653625488 rank
9188 Q0 119819 69 10.04699993133545 rank
9188 Q0 434734 70 10.044699668884277 rank
9188 Q0 281841 71 10.035099983215332 rank
9188 Q0 580364 72 10.029500007629395 rank
9188 Q0 265167 73 10.006199836730957 rank
9188 Q0 503261 74 9.999099731445312 rank
9188 Q0 434694 75 9.95199966430664 rank
9188 Q0 93836 76 9.943699836730957 rank
9188 Q0 574383 77 9.860099792480469 rank
9188 Q0 114054 78 9.81719970703125 rank
9188 Q0 454610 79 9.816900253295898 rank
9188 Q0 332278 80 9.81309986114502 rank
