907 Q0 6923961 1 24.486900329589844 rank
907 Q0 11915280 2 13.101699829101562 rank
907 Q0 11271123 3 12.977399826049805 rank
907 Q0 39758684 4 11.865900039672852 rank
907 Q0 6945691 5 11.667400360107422 rank
907 Q0 5824955 6 11.433300018310547 rank
907 Q0 14332945 7 11.37559986114502 rank
907 Q0 57783564 8 11.231100082397461 rank
907 Q0 33387953 9 10.670100212097168 rank
907 Q0 29366489 10 10.541299819946289 rank
907 Q0 11968641 11 10.539199829101562 rank
907 Q0 6896063 12 10.235899925231934 rank
907 Q0 19683625 13 10.233200073242188 rank
907 Q0 4583180 14 10.214599609375 rank
907 Q0 22972632 15 10.205900192260742 rank
907 Q0 22482820 16 10.187100410461426 rank
907 Q0 13906892 17 10.005800247192383 rank
907 Q0 17844478 18 9.988699913024902 rank
907 Q0 11578459 19 9.94540023803711 rank
907 Q0 14471161 20 9.916299819946289 rank
907 Q0 9486930 21 9.792799949645996 rank
907 Q0 25576204 22 9.784700393676758 rank
907 Q0 5254463 23 9.758299827575684 rank
907 Q0 11935250 24 9.7431001663208 rank
907 Q0 24282306 25 9.537500381469727 rank
907 Q0 343052 26 9.505800247192383 rank
907 Q0 1782201 27 9.485899925231934 rank
907 Q0 20732789 28 9.386799812316895 rank
907 Q0 20183360 29 9.382399559020996 rank
907 Q0 35684881 30 9.360699653625488 rank
907 Q0 16086778 31 9.304800033569336 rank
907 Q0 4688340 32 9.301600456237793 rank
907 Q0 29190724 33 9.152199745178223 rank
907 Q0 17671145 34 9.139699935913086 rank
907 Q0 27123743 35 9.094799995422363 rank
907 Q0 6517763 36 9.039199829101562 rank
907 Q0 25238950 37 9.020400047302246 rank
907 Q0 38355793 38 9.00409984588623 rank
907 Q0 17755060 39 8.987899780273438 rank
907 Q0 8677721 40 8.950499534606934 rank
907 Q0 7975937 41 8.947400093078613 rank
907 Q0 8671456 42 8.937199592590332 rank
907 Q0 21557055 43 8.9128999710083 rank
907 Q0 11951999 44 8.82960033416748 rank
907 Q0 31682248 45 8.814599990844727 rank
907 Q0 11359243 46 8.811400413513184 rank
907 Q0 9159125 47 8.739899635314941 rank
907 Q0 28334217 48 8.70479965209961 rank
907 Q0 25513319 49 8.655500411987305 rank
907 Q0 21181273 50 8.61769962310791 rank
907 Q0 17648235 51 8.61620044708252 rank
907 Q0 9737083 52 8.587900161743164 rank
907 Q0 8891333 53 8.530200004577637 rank
907 Q0 712078 54 8.525400161743164 rank
907 Q0 14768471 55 8.443900108337402 rank
907 Q0 5956380 56 8.411800384521484 rank
907 Q0 3730196 57 8.396499633789062 rank
907 Q0 21185923 58 8.36870002746582 rank
907 Q0 20568364 59 8.347299575805664 rank
907 Q0 9791313 60 8.34280014038086 rank
907 Q0 4729644 61 8.339099884033203 rank
907 Q0 28651643 62 8.316100120544434 rank
907 Q0 4889228 63 8.30519962310791 rank
907 Q0 15832146 64 8.286600112915039 rank
907 Q0 24828165 65 8.237500190734863 rank
907 Q0 10486817 66 8.23289966583252 rank
907 Q0 52893592 67 8.232199668884277 rank
907 Q0 46617075 68 8.205300331115723 rank
907 Q0 15521377 69 8.202300071716309 rank
907 Q0 470625 70 8.192999839782715 rank
907 Q0 21307488 71 8.190299987792969 rank
907 Q0 9767444 72 8.187000274658203 rank
907 Q0 14874811 73 8.158900260925293 rank
907 Q0 1836154 74 8.138899803161621 rank
907 Q0 19541444 75 8.137700080871582 rank
907 Q0 7795952 76 8.124300003051758 rank
907 Q0 982650 77 8.119199752807617 rank
907 Q0 13573143 78 8.097100257873535 rank
907 Q0 6259170 79 8.085800170898438 rank
907 Q0 143251 80 8.062000274658203 rank
907 Q0 164985 81 8.053400039672852 rank
907 Q0 8133180 82 8.028400421142578 rank
907 Q0 9559146 83 7.950099945068359 rank
907 Q0 25726838 84 7.945199966430664 rank
907 Q0 15727984 85 7.935299873352051 rank
907 Q0 12922760 86 7.911499977111816 rank
907 Q0 24974080 87 7.896200180053711 rank
907 Q0 5377642 88 7.892899990081787 rank
907 Q0 14803797 89 7.8927998542785645 rank
907 Q0 1389264 90 7.874100208282471 rank
907 Q0 21551568 91 7.817299842834473 rank
907 Q0 5389523 92 7.791200160980225 rank
907 Q0 11861374 93 7.776500225067139 rank
907 Q0 20501163 94 7.762899875640869 rank
907 Q0 9831859 95 7.753600120544434 rank
907 Q0 12909503 96 7.74370002746582 rank
907 Q0 2443495 97 7.731200218200684 rank
907 Q0 22703082 98 7.711999893188477 rank
907 Q0 13441537 99 7.711899280548096 rank
907 Q0 2360905 100 7.703499794006348 rank
350 Q0 16927286 1 19.700899124145508 rank
350 Q0 23342686 2 17.20549964904785 rank
350 Q0 13552682 3 10.739299774169922 rank
350 Q0 8698857 4 9.382200241088867 rank
350 Q0 13072112 5 9.053899765014648 rank
350 Q0 2479538 6 8.73840045928955 rank
350 Q0 18987782 7 8.566800117492676 rank
350 Q0 30261663 8 8.181699752807617 rank
350 Q0 27438378 9 8.119999885559082 rank
350 Q0 1748921 10 8.029500007629395 rank
350 Q0 29788648 11 8.023699760437012 rank
350 Q0 24521894 12 7.890999794006348 rank
350 Q0 30437264 13 7.879899978637695 rank
350 Q0 6209599 14 7.862199783325195 rank
350 Q0 8093935 15 7.850399971008301 rank
350 Q0 23604601 16 7.804599761962891 rank
350 Q0 9505448 17 7.781700134277344 rank
350 Q0 16242975 18 7.5040998458862305 rank
350 Q0 10607877 19 7.445199966430664 rank
